City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,date,category,aqi_7day_avg
Kolkata,2019-05-23,32.48,72.04,2.98,8.92,11.85,6.08,0.47,2.35,22.57,2.59,8.51,,82.0,Satisfactory,2019-05-23,Satisfactory,90.71428571428571
Kolkata,2019-05-24,33.18,79.78,3.6,14.65,18.12,6.43,0.45,2.93,19.37,3.82,11.37,,74.0,Satisfactory,2019-05-24,Satisfactory,88.0
Kolkata,2019-05-25,30.37,66.61,3.69,16.78,20.42,7.0,0.49,2.61,21.3,4.27,12.23,,75.0,Satisfactory,2019-05-25,Satisfactory,85.0
Kolkata,2019-05-26,36.76,72.29,3.22,19.38,22.55,7.16,0.51,2.58,23.85,2.84,8.45,,66.0,Satisfactory,2019-05-26,Satisfactory,80.71428571428571
Kolkata,2019-05-27,47.25,92.1,3.36,13.59,16.86,6.88,0.47,2.36,22.65,2.82,11.37,,87.0,Satisfactory,2019-05-27,Satisfactory,80.0
Kolkata,2019-05-28,43.54,89.93,3.48,13.04,16.41,6.77,0.47,2.24,23.24,3.43,10.31,,89.0,Satisfactory,2019-05-28,Satisfactory,79.85714285714286
Kolkata,2019-05-29,44.23,87.26,2.7,11.82,14.49,5.26,0.5,2.25,28.21,3.63,11.96,,86.0,Satisfactory,2019-05-29,Satisfactory,79.85714285714286
Kolkata,2019-05-30,37.55,77.52,3.12,12.2,15.27,5.43,0.45,2.49,24.22,3.62,11.01,,83.0,Satisfactory,2019-05-30,Satisfactory,80.0
Kolkata,2019-05-31,31.79,71.66,4.08,10.25,13.98,5.67,0.4,2.38,19.31,7.51,27.05,3.14,76.0,Satisfactory,2019-05-31,Satisfactory,80.28571428571429
Kolkata,2019-06-01,36.25,69.53,3.74,17.79,20.47,4.15,0.4,2.88,26.32,23.57,76.04,6.68,76.0,Satisfactory,2019-06-01,Satisfactory,80.42857142857143
Kolkata,2019-06-02,28.84,57.42,10.7,14.42,23.31,5.08,0.36,2.42,24.97,20.8,7.24,,69.0,Satisfactory,2019-06-02,Satisfactory,80.85714285714286
Kolkata,2019-06-03,31.32,57.27,4.62,21.29,23.85,4.51,0.43,4.37,50.09,24.42,9.55,,71.0,Satisfactory,2019-06-03,Satisfactory,78.57142857142857
Kolkata,2019-06-04,31.93,60.06,7.66,15.65,23.2,4.6,0.37,3.28,31.57,26.78,23.91,4.44,72.0,Satisfactory,2019-06-04,Satisfactory,76.14285714285714
Kolkata,2019-06-05,27.66,47.01,4.04,18.32,19.24,5.0,0.39,1.7,24.38,21.83,64.98,10.19,61.0,Satisfactory,2019-06-05,Satisfactory,72.57142857142857
Kolkata,2019-06-06,20.3,34.49,5.7,17.88,21.88,4.83,0.42,1.82,27.06,20.4,47.17,13.54,48.0,Good,2019-06-06,Good,67.57142857142857
Kolkata,2019-06-07,19.04,33.84,5.92,17.24,21.69,4.5,0.43,1.89,32.87,24.01,10.48,10.75,49.0,Good,2019-06-07,Good,63.714285714285715
Kolkata,2019-06-08,15.87,29.35,7.36,14.2,20.32,4.49,0.41,1.87,29.98,10.55,6.31,4.34,47.0,Good,2019-06-08,Good,59.57142857142857
Kolkata,2019-06-09,31.08,48.86,28.0,17.2,38.47,11.48,0.42,2.49,34.29,2.56,7.77,,64.0,Satisfactory,2019-06-09,Satisfactory,58.857142857142854
Kolkata,2019-06-10,34.28,62.72,5.7,12.48,15.42,4.09,0.39,1.65,36.48,1.85,7.33,,80.0,Satisfactory,2019-06-10,Satisfactory,60.142857142857146
Kolkata,2019-06-11,31.04,58.4,17.04,14.17,31.43,5.64,0.36,1.6,37.01,3.39,7.21,3.39,70.0,Satisfactory,2019-06-11,Satisfactory,59.857142857142854
Kolkata,2019-06-12,32.61,64.75,4.36,11.68,13.89,3.7,0.36,2.74,34.14,8.02,5.21,3.59,67.0,Satisfactory,2019-06-12,Satisfactory,60.714285714285715
Kolkata,2019-06-13,43.52,75.56,6.69,24.24,26.81,4.38,0.54,3.09,51.71,9.79,8.75,3.76,94.0,Satisfactory,2019-06-13,Satisfactory,67.28571428571429
Kolkata,2019-06-14,52.05,89.17,6.14,22.9,25.68,4.35,0.54,1.73,48.36,7.5,6.96,2.87,101.0,Moderate,2019-06-14,Moderate,74.71428571428571
Kolkata,2019-06-15,37.14,65.3,9.93,20.89,28.59,4.88,0.35,1.96,32.21,8.33,5.66,3.72,88.0,Satisfactory,2019-06-15,Satisfactory,80.57142857142857
Kolkata,2019-06-16,31.52,60.8,5.08,14.72,17.01,3.76,0.38,3.11,43.72,5.93,5.2,3.24,79.0,Satisfactory,2019-06-16,Satisfactory,82.71428571428571
Kolkata,2019-06-17,50.58,107.48,3.53,23.6,20.77,4.15,0.55,3.31,39.69,7.87,7.57,3.5,82.0,Satisfactory,2019-06-17,Satisfactory,83.0
Kolkata,2019-06-18,48.86,86.87,6.12,26.06,29.01,4.27,0.53,2.0,32.25,22.29,6.12,3.63,105.0,Moderate,2019-06-18,Moderate,88.0
Kolkata,2019-06-19,50.99,92.07,3.23,24.86,27.94,4.01,0.52,2.0,42.01,20.92,7.71,3.58,95.0,Satisfactory,2019-06-19,Satisfactory,92.0
Kolkata,2019-06-20,41.77,77.35,4.83,28.04,32.58,5.14,0.54,1.86,21.76,21.69,8.35,3.97,92.0,Satisfactory,2019-06-20,Satisfactory,91.71428571428571
Kolkata,2019-06-21,19.24,38.81,3.69,20.06,23.52,7.04,0.43,1.5,19.79,39.76,6.44,3.49,54.0,Satisfactory,2019-06-21,Satisfactory,85.0
Kolkata,2019-06-22,19.23,36.22,11.63,16.82,28.31,8.33,0.39,1.72,23.86,45.57,7.45,3.23,46.0,Good,2019-06-22,Good,79.0
Kolkata,2019-06-23,17.54,35.32,18.47,13.16,28.63,8.49,0.34,1.73,19.44,36.69,5.05,3.02,57.0,Satisfactory,2019-06-23,Satisfactory,75.85714285714286
Kolkata,2019-06-24,26.09,53.43,5.97,15.61,21.56,6.98,0.34,2.1,27.77,22.53,6.23,2.88,56.0,Satisfactory,2019-06-24,Satisfactory,72.14285714285714
Kolkata,2019-06-25,21.93,52.12,9.22,13.39,18.13,9.67,0.33,2.72,24.77,21.68,5.28,2.64,61.0,Satisfactory,2019-06-25,Satisfactory,65.85714285714286
Kolkata,2019-06-26,19.68,44.36,11.01,11.86,19.87,9.77,0.3,2.67,23.9,19.35,7.64,2.74,54.0,Satisfactory,2019-06-26,Satisfactory,60.0
Kolkata,2019-06-27,22.86,49.27,18.44,15.6,35.56,13.5,0.33,3.46,24.76,13.01,7.53,3.06,62.0,Satisfactory,2019-06-27,Satisfactory,55.714285714285715
Kolkata,2019-06-28,31.59,58.52,5.62,20.55,25.12,10.93,0.47,4.35,41.54,17.96,8.26,3.13,73.0,Satisfactory,2019-06-28,Satisfactory,58.42857142857143
Kolkata,2019-06-29,44.03,76.1,6.27,21.47,27.27,9.08,0.64,3.01,37.1,22.66,10.7,4.13,78.0,Satisfactory,2019-06-29,Satisfactory,63.0
Kolkata,2019-06-30,47.54,82.48,12.15,25.12,36.89,8.65,0.74,3.3,18.37,16.23,11.82,4.32,98.0,Satisfactory,2019-06-30,Satisfactory,68.85714285714286
Kolkata,2019-07-01,23.16,48.3,8.37,16.39,24.62,10.15,0.57,2.59,21.87,12.81,7.76,3.08,71.0,Satisfactory,2019-07-01,Satisfactory,71.0
Kolkata,2019-07-02,17.6,30.71,4.85,13.65,18.18,11.31,0.51,3.24,31.38,16.35,10.59,3.07,45.0,Good,2019-07-02,Good,68.71428571428571
Kolkata,2019-07-03,20.48,39.15,3.98,17.47,21.37,11.78,0.52,3.08,39.28,17.08,16.03,3.64,58.0,Satisfactory,2019-07-03,Satisfactory,69.28571428571429
Kolkata,2019-07-04,32.09,63.73,3.71,18.55,22.15,15.54,0.55,5.49,41.44,15.47,8.77,3.88,68.0,Satisfactory,2019-07-04,Satisfactory,70.14285714285714
Kolkata,2019-07-05,27.6,54.31,4.63,17.39,21.98,20.3,0.53,4.27,26.66,15.64,8.28,4.19,67.0,Satisfactory,2019-07-05,Satisfactory,69.28571428571429
Kolkata,2019-07-06,28.76,52.07,5.7,22.06,27.72,19.7,0.56,6.02,24.02,16.35,10.22,3.37,58.0,Satisfactory,2019-07-06,Satisfactory,66.42857142857143
Kolkata,2019-07-07,19.65,40.85,4.91,14.68,19.28,15.27,0.45,5.95,24.19,16.01,5.87,3.12,52.0,Satisfactory,2019-07-07,Satisfactory,59.857142857142854
Kolkata,2019-07-08,27.94,60.83,3.9,16.38,20.08,12.06,0.41,6.28,31.58,12.24,8.12,2.95,56.0,Satisfactory,2019-07-08,Satisfactory,57.714285714285715
Kolkata,2019-07-09,26.94,60.03,6.57,17.39,23.29,19.4,0.45,7.35,29.94,11.82,8.67,2.92,64.0,Satisfactory,2019-07-09,Satisfactory,60.42857142857143
Kolkata,2019-07-10,26.2,52.69,6.54,19.62,25.18,18.51,0.5,5.65,28.51,12.57,10.03,3.0,60.0,Satisfactory,2019-07-10,Satisfactory,60.714285714285715
Kolkata,2019-07-11,28.7,56.45,26.66,21.13,40.14,28.25,0.46,5.54,26.62,12.5,10.17,3.0,64.0,Satisfactory,2019-07-11,Satisfactory,60.142857142857146
Kolkata,2019-07-12,29.63,57.5,6.38,20.11,23.87,21.76,0.44,8.5,29.95,11.8,10.67,2.97,66.0,Satisfactory,2019-07-12,Satisfactory,60.0
Kolkata,2019-07-13,35.3,69.72,4.92,17.32,20.46,30.05,0.46,7.89,38.28,13.11,9.87,3.08,69.0,Satisfactory,2019-07-13,Satisfactory,61.57142857142857
Kolkata,2019-07-14,41.91,75.46,3.17,17.21,20.05,55.39,0.48,12.4,48.42,11.14,6.75,2.85,83.0,Satisfactory,2019-07-14,Satisfactory,66.0
Kolkata,2019-07-15,45.48,92.7,6.2,25.17,29.17,73.45,0.49,11.54,47.41,10.04,8.76,2.53,97.0,Satisfactory,2019-07-15,Satisfactory,71.85714285714286
Kolkata,2019-07-16,43.74,82.52,17.84,28.64,42.47,65.71,0.63,8.71,32.89,11.76,12.41,3.63,97.0,Satisfactory,2019-07-16,Satisfactory,76.57142857142857
Kolkata,2019-07-17,57.6,104.21,39.95,27.41,60.92,23.78,0.79,4.6,27.24,18.23,12.03,5.34,106.0,Moderate,2019-07-17,Moderate,83.14285714285714
Kolkata,2019-07-18,44.18,81.77,7.49,20.98,28.47,11.54,0.48,4.01,19.82,10.48,13.75,3.58,91.0,Satisfactory,2019-07-18,Satisfactory,87.0
Kolkata,2019-07-19,15.02,30.29,5.11,14.16,19.27,13.53,0.37,2.56,19.86,11.55,7.93,2.78,53.0,Satisfactory,2019-07-19,Satisfactory,85.14285714285714
Kolkata,2019-07-20,22.92,44.3,5.29,14.3,19.42,11.54,0.39,2.49,24.96,12.41,7.78,2.56,44.0,Good,2019-07-20,Good,81.57142857142857
Kolkata,2019-07-21,25.98,47.27,3.74,13.27,17.02,8.99,0.4,5.23,28.79,11.38,6.29,2.54,54.0,Satisfactory,2019-07-21,Satisfactory,77.42857142857143
Kolkata,2019-07-22,19.9,43.33,7.72,14.33,19.9,11.88,0.37,3.5,19.35,9.5,9.06,2.33,50.0,Good,2019-07-22,Good,70.71428571428571
Kolkata,2019-07-23,16.06,34.69,6.65,14.13,20.78,8.85,0.37,4.71,15.84,11.51,10.45,2.49,47.0,Good,2019-07-23,Good,63.57142857142857
Kolkata,2019-07-24,14.63,33.81,6.44,18.29,24.72,8.27,0.38,6.15,20.87,12.91,10.46,2.52,44.0,Good,2019-07-24,Good,54.714285714285715
Kolkata,2019-07-25,36.9,63.34,4.5,31.77,35.93,8.03,0.54,9.84,32.75,16.49,14.12,3.53,60.0,Satisfactory,2019-07-25,Satisfactory,50.285714285714285
Kolkata,2019-07-26,32.16,50.27,5.97,27.46,33.43,10.25,0.52,4.1,22.94,14.99,9.99,2.93,66.0,Satisfactory,2019-07-26,Satisfactory,52.142857142857146
Kolkata,2019-07-27,25.09,40.45,11.42,26.5,37.9,9.98,0.54,3.04,19.16,16.68,11.03,3.55,56.0,Satisfactory,2019-07-27,Satisfactory,53.857142857142854
Kolkata,2019-07-28,12.07,23.33,5.36,13.68,18.79,9.13,0.41,2.55,17.95,14.66,8.57,2.7,43.0,Good,2019-07-28,Good,52.285714285714285
Kolkata,2019-07-29,10.12,20.56,7.37,17.97,25.32,8.11,0.44,2.34,21.18,14.58,8.44,2.43,33.0,Good,2019-07-29,Good,49.857142857142854
Kolkata,2019-07-30,21.44,43.61,8.17,23.09,31.25,7.88,0.5,2.65,17.36,15.78,12.55,4.64,44.0,Good,2019-07-30,Good,49.42857142857143
Kolkata,2019-07-31,23.4,48.28,7.12,25.37,32.49,8.49,0.52,3.43,21.95,15.76,11.99,2.71,54.0,Satisfactory,2019-07-31,Satisfactory,50.857142857142854
Kolkata,2019-08-01,23.61,44.79,12.28,25.41,36.5,9.46,0.5,5.62,23.09,15.5,10.93,2.84,59.0,Satisfactory,2019-08-01,Satisfactory,50.714285714285715
Kolkata,2019-08-02,17.93,34.63,13.68,19.92,33.58,11.22,0.51,4.42,17.22,16.44,12.62,10.3,46.0,Good,2019-08-02,Good,47.857142857142854
Kolkata,2019-08-03,25.22,40.82,21.74,21.29,38.44,18.44,0.62,4.23,13.88,16.62,13.59,8.27,64.0,Satisfactory,2019-08-03,Satisfactory,49.0
Kolkata,2019-08-04,39.37,62.25,12.69,24.23,34.72,13.94,0.78,2.99,17.31,15.88,10.45,4.74,64.0,Satisfactory,2019-08-04,Satisfactory,52.0
Kolkata,2019-08-05,33.97,57.32,8.16,22.84,29.84,10.98,0.7,2.75,18.39,15.09,9.27,3.31,73.0,Satisfactory,2019-08-05,Satisfactory,57.714285714285715
Kolkata,2019-08-06,25.88,45.47,15.26,24.85,40.29,12.46,0.6,3.4,13.95,14.78,12.3,3.16,65.0,Satisfactory,2019-08-06,Satisfactory,60.714285714285715
Kolkata,2019-08-07,9.07,16.56,6.29,11.38,17.38,12.7,0.35,2.12,24.01,12.29,9.39,2.92,38.0,Good,2019-08-07,Good,58.42857142857143
Kolkata,2019-08-08,11.36,22.78,7.95,16.73,24.05,9.84,0.4,2.49,14.48,12.36,8.82,2.28,34.0,Good,2019-08-08,Good,54.857142857142854
Kolkata,2019-08-09,21.7,45.74,7.96,20.52,26.26,9.3,0.48,8.29,17.08,13.57,7.97,2.71,43.0,Good,2019-08-09,Good,54.42857142857143
Kolkata,2019-08-10,32.78,58.33,15.57,30.56,46.0,9.02,0.71,5.93,19.0,15.26,12.28,3.87,61.0,Satisfactory,2019-08-10,Satisfactory,54.0
Kolkata,2019-08-11,45.57,75.21,30.54,34.18,64.04,10.32,0.79,5.42,17.37,17.23,18.64,4.85,105.0,Moderate,2019-08-11,Moderate,59.857142857142854
Kolkata,2019-08-12,29.86,51.62,11.43,25.7,36.39,11.79,0.65,5.07,11.21,12.66,8.35,3.1,68.0,Satisfactory,2019-08-12,Satisfactory,59.142857142857146
Kolkata,2019-08-13,13.17,22.97,7.54,18.01,23.81,11.33,0.49,3.5,16.11,10.6,7.9,2.66,48.0,Good,2019-08-13,Good,56.714285714285715
Kolkata,2019-08-14,29.6,54.22,6.88,21.27,27.35,10.46,0.44,3.99,18.14,20.03,7.76,2.25,45.0,Good,2019-08-14,Good,57.714285714285715
Kolkata,2019-08-15,25.81,40.62,4.66,17.72,22.47,8.42,0.47,4.27,17.42,26.05,6.78,2.23,56.0,Satisfactory,2019-08-15,Satisfactory,60.857142857142854
Kolkata,2019-08-16,27.99,47.39,6.3,19.07,25.53,11.58,0.55,2.63,17.18,28.03,7.25,2.42,51.0,Satisfactory,2019-08-16,Satisfactory,62.0
Kolkata,2019-08-17,20.92,26.95,7.49,19.29,27.0,14.84,0.57,2.14,15.6,38.98,9.96,3.1,48.0,Good,2019-08-17,Good,60.142857142857146
Kolkata,2019-08-18,18.3,24.3,4.8,13.58,18.57,11.63,0.46,2.49,23.59,29.97,7.07,2.49,46.0,Good,2019-08-18,Good,51.714285714285715
Kolkata,2019-08-19,13.95,30.32,6.97,15.32,22.21,11.51,0.44,2.37,20.74,24.65,7.78,2.1,39.0,Good,2019-08-19,Good,47.57142857142857
Kolkata,2019-08-20,27.41,46.94,4.87,24.09,27.65,11.93,0.49,4.33,22.33,28.68,8.44,2.37,50.0,Good,2019-08-20,Good,47.857142857142854
Kolkata,2019-08-21,30.31,52.58,6.57,19.12,24.58,10.14,0.43,3.01,18.13,19.61,8.45,2.28,58.0,Satisfactory,2019-08-21,Satisfactory,49.714285714285715
Kolkata,2019-08-22,31.91,55.66,12.33,22.73,29.36,10.05,0.44,3.74,17.54,19.99,11.98,1.66,64.0,Satisfactory,2019-08-22,Satisfactory,50.857142857142854
Kolkata,2019-08-23,18.15,30.42,17.68,21.49,35.75,10.61,0.5,2.54,16.79,20.93,14.42,2.18,62.0,Satisfactory,2019-08-23,Satisfactory,52.42857142857143
Kolkata,2019-08-24,18.41,32.41,14.48,36.97,36.9,15.53,0.52,2.6,13.15,25.91,12.7,1.99,55.0,Satisfactory,2019-08-24,Satisfactory,53.42857142857143
Kolkata,2019-08-25,13.74,24.22,7.22,17.02,24.21,10.58,0.4,2.63,24.58,21.92,10.79,1.46,50.0,Good,2019-08-25,Good,54.0
Kolkata,2019-08-26,12.82,22.87,12.89,18.34,26.58,11.7,0.41,3.91,25.8,20.27,11.23,1.42,49.0,Good,2019-08-26,Good,55.42857142857143
Kolkata,2019-08-27,16.68,28.91,7.61,17.33,24.22,11.55,0.42,3.03,21.5,18.32,11.32,2.16,43.0,Good,2019-08-27,Good,54.42857142857143
Kolkata,2019-08-28,24.71,40.02,15.78,21.28,35.58,11.55,0.5,3.24,16.55,22.24,11.61,1.63,51.0,Satisfactory,2019-08-28,Satisfactory,53.42857142857143
Kolkata,2019-08-29,14.31,29.09,15.18,19.6,33.02,9.74,0.44,2.95,14.89,24.05,12.51,2.18,54.0,Satisfactory,2019-08-29,Satisfactory,52.0
Kolkata,2019-08-30,18.83,36.56,11.96,16.93,24.06,10.58,0.4,2.92,14.54,18.99,15.68,2.32,47.0,Good,2019-08-30,Good,49.857142857142854
Kolkata,2019-08-31,16.54,35.74,10.89,14.93,24.46,12.45,0.38,3.43,15.37,18.69,14.33,1.66,40.0,Good,2019-08-31,Good,47.714285714285715
Kolkata,2019-09-01,26.16,50.5,8.48,20.14,26.02,12.37,0.48,3.54,18.66,18.81,15.13,1.55,50.0,Good,2019-09-01,Good,47.714285714285715
Kolkata,2019-09-02,15.99,32.01,26.78,19.0,42.46,15.43,0.5,2.98,12.49,26.67,13.6,2.73,53.0,Satisfactory,2019-09-02,Satisfactory,48.285714285714285
Kolkata,2019-09-03,10.64,19.67,22.93,14.85,25.61,31.02,0.46,3.06,13.67,23.38,9.25,2.14,48.0,Good,2019-09-03,Good,49.0
Kolkata,2019-09-04,10.37,21.58,8.33,10.63,16.45,8.86,0.39,3.71,15.78,7.91,11.04,1.5,39.0,Good,2019-09-04,Good,47.285714285714285
Kolkata,2019-09-05,10.02,21.17,6.8,12.4,18.86,11.23,0.38,3.44,18.85,18.69,15.34,2.84,34.0,Good,2019-09-05,Good,44.42857142857143
Kolkata,2019-09-06,8.77,20.17,6.43,13.0,19.24,13.53,0.36,3.66,20.62,19.85,15.78,1.62,34.0,Good,2019-09-06,Good,42.57142857142857
Kolkata,2019-09-07,11.06,21.3,5.86,13.9,19.42,13.16,0.42,3.3,17.55,21.63,17.62,2.54,34.0,Good,2019-09-07,Good,41.714285714285715
Kolkata,2019-09-08,12.63,23.51,6.03,15.62,21.28,9.32,0.42,3.04,16.11,18.39,14.45,1.39,36.0,Good,2019-09-08,Good,39.714285714285715
Kolkata,2019-09-09,18.89,33.89,4.99,15.5,20.16,14.19,0.4,4.14,25.56,16.69,12.56,1.02,49.0,Good,2019-09-09,Good,39.142857142857146
Kolkata,2019-09-10,20.96,43.09,3.85,12.27,15.97,16.92,0.39,3.36,27.4,12.24,12.76,1.34,49.0,Good,2019-09-10,Good,39.285714285714285
Kolkata,2019-09-11,15.06,34.89,5.15,17.5,22.48,13.58,0.46,3.91,18.56,15.68,12.95,1.09,50.0,Good,2019-09-11,Good,40.857142857142854
Kolkata,2019-09-12,18.3,34.87,7.84,19.49,27.28,15.07,0.45,3.62,11.89,22.17,14.37,1.41,43.0,Good,2019-09-12,Good,42.142857142857146
Kolkata,2019-09-13,13.73,39.58,5.36,17.01,22.35,13.49,0.38,4.15,20.21,13.76,15.95,1.14,44.0,Good,2019-09-13,Good,43.57142857142857
Kolkata,2019-09-14,18.34,50.45,4.77,18.52,23.26,10.47,0.39,4.57,33.92,4.74,14.66,1.08,59.0,Satisfactory,2019-09-14,Satisfactory,47.142857142857146
Kolkata,2019-09-15,22.12,54.31,4.55,15.75,20.26,8.36,0.34,7.32,41.67,3.65,12.61,0.87,74.0,Satisfactory,2019-09-15,Satisfactory,52.57142857142857
Kolkata,2019-09-16,20.66,46.43,5.18,15.05,20.24,10.92,0.37,5.23,26.68,4.07,11.02,0.92,53.0,Satisfactory,2019-09-16,Satisfactory,53.142857142857146
Kolkata,2019-09-17,19.19,38.64,6.37,12.62,18.91,12.69,0.35,4.23,15.73,8.18,11.97,1.07,45.0,Good,2019-09-17,Good,52.57142857142857
Kolkata,2019-09-18,12.38,26.69,5.85,12.2,18.06,9.94,0.37,3.59,17.47,18.99,17.01,1.75,37.0,Good,2019-09-18,Good,50.714285714285715
Kolkata,2019-09-19,9.88,22.6,6.75,11.9,18.63,9.6,0.37,3.35,14.86,19.45,18.1,1.53,33.0,Good,2019-09-19,Good,49.285714285714285
Kolkata,2019-09-20,20.57,44.33,14.74,23.75,38.48,11.8,0.55,5.1,20.25,19.7,18.25,2.64,54.0,Satisfactory,2019-09-20,Satisfactory,50.714285714285715
Kolkata,2019-09-21,26.92,54.04,23.25,24.46,46.95,12.86,0.6,6.07,19.36,23.85,21.22,3.39,74.0,Satisfactory,2019-09-21,Satisfactory,52.857142857142854
Kolkata,2019-09-22,22.27,39.76,9.48,18.8,28.26,11.41,0.52,3.85,23.79,21.59,18.45,2.16,61.0,Satisfactory,2019-09-22,Satisfactory,51.0
Kolkata,2019-09-23,13.46,27.79,5.37,15.08,20.36,10.81,0.44,3.93,23.79,17.44,16.08,1.61,44.0,Good,2019-09-23,Good,49.714285714285715
Kolkata,2019-09-24,7.86,19.38,6.52,12.54,19.05,10.95,0.32,3.52,15.08,22.55,19.38,1.76,31.0,Good,2019-09-24,Good,47.714285714285715
Kolkata,2019-09-25,11.71,22.26,9.76,18.31,28.02,9.79,0.53,3.39,10.42,25.57,20.93,2.19,36.0,Good,2019-09-25,Good,47.57142857142857
Kolkata,2019-09-26,18.45,31.97,9.05,19.79,28.81,10.36,0.53,4.13,16.25,23.51,20.91,3.0,46.0,Good,2019-09-26,Good,49.42857142857143
Kolkata,2019-09-27,19.27,33.53,10.16,22.59,32.53,12.21,0.53,4.82,18.09,24.31,22.17,2.16,48.0,Good,2019-09-27,Good,48.57142857142857
Kolkata,2019-09-28,19.66,33.92,14.96,21.08,35.71,13.45,0.56,4.81,12.16,28.94,24.97,2.78,47.0,Good,2019-09-28,Good,44.714285714285715
Kolkata,2019-09-29,14.96,26.69,7.84,18.02,25.86,10.91,0.44,3.97,15.97,24.06,21.56,2.09,44.0,Good,2019-09-29,Good,42.285714285714285
Kolkata,2019-09-30,14.36,30.44,7.87,19.59,27.37,12.37,0.43,6.14,20.4,18.95,19.19,1.66,42.0,Good,2019-09-30,Good,42.0
Kolkata,2019-10-01,32.51,61.75,9.06,24.88,33.94,12.94,0.57,8.09,25.58,23.34,18.4,2.84,56.0,Satisfactory,2019-10-01,Satisfactory,45.57142857142857
Kolkata,2019-10-02,53.48,90.6,10.78,26.72,37.62,12.05,0.7,7.47,33.08,25.44,20.5,2.53,86.0,Satisfactory,2019-10-02,Satisfactory,52.714285714285715
Kolkata,2019-10-03,38.11,65.5,7.29,26.61,33.91,12.51,0.6,5.36,24.73,20.31,17.84,2.17,78.0,Satisfactory,2019-10-03,Satisfactory,57.285714285714285
Kolkata,2019-10-04,32.16,58.42,5.25,20.46,25.58,13.25,0.49,7.52,35.75,18.67,16.67,1.72,70.0,Satisfactory,2019-10-04,Satisfactory,60.42857142857143
Kolkata,2019-10-05,36.38,66.53,14.07,25.99,40.0,11.1,0.69,5.51,28.48,22.68,19.39,2.34,72.0,Satisfactory,2019-10-05,Satisfactory,64.0
Kolkata,2019-10-06,41.4,76.92,12.93,26.84,39.51,9.86,0.67,4.99,25.91,23.75,21.06,2.61,90.0,Satisfactory,2019-10-06,Satisfactory,70.57142857142857
Kolkata,2019-10-07,33.22,65.76,9.47,24.83,34.22,8.97,0.67,4.4,26.62,25.1,21.82,2.52,77.0,Satisfactory,2019-10-07,Satisfactory,75.57142857142857
Kolkata,2019-10-08,25.16,55.33,16.23,21.42,37.51,9.89,0.66,4.05,22.52,24.95,21.71,2.72,78.0,Satisfactory,2019-10-08,Satisfactory,78.71428571428571
Kolkata,2019-10-09,11.61,30.49,6.4,15.09,21.29,9.3,0.38,4.14,19.3,24.99,19.94,1.82,51.0,Satisfactory,2019-10-09,Satisfactory,73.71428571428571
Kolkata,2019-10-10,14.75,52.87,16.19,19.56,35.72,9.22,0.62,4.72,16.92,30.08,26.22,2.78,51.0,Satisfactory,2019-10-10,Satisfactory,69.85714285714286
Kolkata,2019-10-11,37.23,66.97,37.6,26.81,62.43,11.88,0.94,5.52,23.79,25.97,26.71,4.9,95.0,Satisfactory,2019-10-11,Satisfactory,73.42857142857143
Kolkata,2019-10-12,50.35,82.16,40.06,30.4,70.28,9.34,1.07,4.31,31.44,20.23,25.42,5.07,110.0,Moderate,2019-10-12,Moderate,78.85714285714286
Kolkata,2019-10-13,69.61,108.35,15.77,29.86,45.64,9.41,0.74,6.85,32.84,11.91,12.83,3.65,116.0,Moderate,2019-10-13,Moderate,82.57142857142857
Kolkata,2019-10-14,69.89,107.38,7.35,31.27,38.63,10.3,0.63,7.36,52.83,9.85,10.38,2.6,148.0,Moderate,2019-10-14,Moderate,92.71428571428571
Kolkata,2019-10-15,64.09,103.94,7.8,31.64,39.45,11.66,0.7,6.33,50.55,10.45,12.31,2.59,135.0,Moderate,2019-10-15,Moderate,100.85714285714286
Kolkata,2019-10-16,56.62,92.76,13.47,33.22,46.71,12.09,0.76,4.47,34.19,20.41,33.65,2.72,129.0,Moderate,2019-10-16,Moderate,112.0
Kolkata,2019-10-17,50.03,85.23,23.48,34.86,58.24,12.26,0.86,6.51,21.23,24.3,35.75,4.02,94.0,Satisfactory,2019-10-17,Satisfactory,118.14285714285714
Kolkata,2019-10-18,62.88,108.38,51.52,39.8,87.26,13.14,1.17,6.9,29.78,27.67,40.3,5.61,149.0,Moderate,2019-10-18,Moderate,125.85714285714286
Kolkata,2019-10-19,61.12,105.64,38.45,34.54,69.35,11.71,1.03,4.32,35.19,24.88,35.85,4.29,145.0,Moderate,2019-10-19,Moderate,130.85714285714286
Kolkata,2019-10-20,63.0,101.4,12.99,32.87,45.48,10.42,0.85,5.15,40.98,22.31,36.56,2.62,118.0,Moderate,2019-10-20,Moderate,131.14285714285714
Kolkata,2019-10-21,87.18,128.62,9.96,33.12,43.03,11.18,0.82,7.23,43.72,17.9,29.52,2.56,184.0,Moderate,2019-10-21,Moderate,136.28571428571428
Kolkata,2019-10-22,68.66,111.63,20.17,39.51,59.45,11.14,0.91,8.61,38.38,17.33,28.24,3.01,174.0,Moderate,2019-10-22,Moderate,141.85714285714286
Kolkata,2019-10-23,83.63,130.56,20.42,41.4,61.7,12.43,0.99,6.64,35.29,18.92,29.63,3.61,181.0,Moderate,2019-10-23,Moderate,149.28571428571428
